858	107.7744375	105.012282	53880	54150	2.15407E+12	2.17571E+12	2.16487E+12	1.005011076	1
886	135.7744375	135.1319751	40577	41147	1.2217E+12	1.25626E+12	1.23886E+12	1.014047243	1
798	54	102.4563729	64236	64327	3.06169E+12	3.07037E+12	3.06603E+12	1.001416561	1
812	66.7548875	90.32107112	108016	107958	8.65727E+12	8.64797E+12	8.65262E+12	0.999463016	1
940	170.8330875	126.0014288	43092	43103	1.37784E+12	1.37854E+12	1.37819E+12	1.000255153	1
854	107.509775	104.6404025	60225	60581	2.69128E+12	2.72319E+12	2.70719E+12	1.005911107	1
790	44.7548875	87.2863308	69713	71279	3.60606E+12	3.76989E+12	3.68706E+12	1.022463408	1
888	136.2646625	107.8685749	44754	45119	1.48617E+12	1.51051E+12	1.49829E+12	1.008155514	1
1398	499.865906	193.3676417	60461	60388	2.71241E+12	2.70586E+12	2.70914E+12	0.998792582	1
858	110.2646625	136.6223556	57527	58094	2.45555E+12	2.50419E+12	2.47975E+12	1.009856176	1
792	46.7548875	106.3907391	73337	71859	3.99072E+12	3.83149E+12	3.91029E+12	0.979846436	1
822	73.01955001	112.1880405	111373	110847	9.20375E+12	9.11702E+12	9.16028E+12	0.995277105	1
2235	368.568425	203.0431737	116332	116733	2.45085E+13	2.46778E+13	2.4593E+13	1.003447001	1
2671	715.6277804	424.5587743	155084	156814	4.35565E+13	4.45337E+13	4.40424E+13	1.011155238	1
1210	367.336581	164.1508808	157518	157493	1.84105E+13	1.84046E+13	1.84076E+13	0.999841277	1
882	131.7744375	133.4927807	49605	49386	1.82581E+12	1.80973E+12	1.81775E+12	0.99558506	1
16007	1830.471676	406.7940163	91791	91584	1.52588E+13	1.519E+13	1.52243E+13	0.997744832	1
980	209.05865	154.8858888	153349	153758	1.74488E+13	1.7542E+13	1.74954E+13	1.002667101	1
3891	867.6319466	304.8383316	79543	78828	1.14584E+13	1.12533E+13	1.13554E+13	0.991011122	1
878	117.874303	126.2600768	45027	44859	1.50436E+12	1.49315E+12	1.49874E+12	0.996268767	1
2583	675.6794435	252.7957344	91875	91873	1.52867E+13	1.5286E+13	1.52864E+13	0.999978196	1
2045	221.7744375	226.3790166	195460	197053	6.91886E+13	7.03209E+13	6.97525E+13	1.008149994	1
1042	251.3233125	139.7247699	34950	34864	9.06357E+11	9.01902E+11	9.04126E+11	0.99753919	1
844	96.26466251	102.0222845	33929	34286	8.54176E+11	8.72245E+11	8.63163E+11	1.010521759	1
2615	595.2945719	353.9582791	147785	147119	3.9553E+13	3.91973E+13	3.93747E+13	0.995493448	1
2483	414.2171655	299.8854685	160491	160616	4.66466E+13	4.67193E+13	4.66829E+13	1.000778851	1
1282	300.0323878	131.7190457	153120	153096	1.73968E+13	1.73913E+13	1.7394E+13	0.999843235	1
2709	654.0236279	332.6317193	94340	94894	1.6118E+13	1.63078E+13	1.62126E+13	1.005872353	1
2495	432.3938089	223.7016069	123053	123286	2.74222E+13	2.75262E+13	2.74742E+13	1.001893461	1
3192	595.013897	434.9585716	297469	294670	2.16618E+14	2.12561E+14	2.1458E+14	0.990590614	1
17404	6487.925622	1495.699387	1000867	999432	6.94002E+15	6.92013E+15	6.93007E+15	0.998566243	1
42034	12649.75856	2440.128142	853120	851232	5.04229E+15	5.02E+15	5.03113E+15	0.997786947	1
121534	10310.60493	1942.460844	713068	716681	3.52265E+15	3.55844E+15	3.5405E+15	1.005066838	1
15730	6055.724126	1553.09396	677575	679583	3.1807E+15	3.19958E+15	3.19013E+15	1.002963509	1
4306	1153.787479	531.8673982	386623	383751	3.65921E+14	3.60504E+14	3.63202E+14	0.992571573	1
3680	851.7374808	431.2662623	258234	255913	1.63244E+14	1.60323E+14	1.61777E+14	0.991012023	1
4676	1531.094919	527.2583573	223762	223947	1.2257E+14	1.22773E+14	1.22671E+14	1.000826767	1
3262	729.5404781	371.6680184	211580	211782	1.09587E+14	1.09797E+14	1.09692E+14	1.000954716	1
2916	393.0328185	338.279148	286436	286565	2.00848E+14	2.01029E+14	2.00938E+14	1.000450357	1
5260	721.001379	109.3307975	7747	7974	10444446085	11065446960	10749490483	1.029206374	1
3094	611.3624125	332.5497152	186185	187157	8.48596E+13	8.57479E+13	8.53026E+13	1.005220604	1
262800	24863.16017	3617.113694	482760	481466	1.61462E+15	1.60598E+15	1.61029E+15	0.997319579	1
178972	9436.266526	1056.089484	215883	214855	7.00015E+13	6.93364E+13	6.96681E+13	0.995238136	1
282980	16429.32904	2048.640226	339623	339935	7.99102E+14	8.00571E+14	7.99836E+14	1.000918663	1
4416	1329.459898	502.0925373	173581	172511	7.37591E+13	7.28526E+13	7.33045E+13	0.993835724	1
3810	1102.50907	489.5912976	283062	283525	1.96144E+14	1.96786E+14	1.96465E+14	1.001635682	1
2736	279.7744375	238.2775298	335205	333819	2.75063E+14	2.72793E+14	2.73926E+14	0.995865212	1
4348	1131.567004	383.3718614	261900	262078	1.67912E+14	1.68141E+14	1.68026E+14	1.000679643	1
7310	1656.581059	415.503009	227427	227132	1.26618E+14	1.2629E+14	1.26454E+14	0.99870287	1
5218	1673.148101	541.9810809	159324	161294	6.21404E+13	6.36866E+13	6.29087E+13	1.012364731	1
