198290	43427.6305	5988.861549	2704460	2704826	1.63456E+17	1.635E+17	1.63478E+17	1.000135332	0
551718	57601.05612	6841.358268	1700585	1700948	6.46302E+16	6.46578E+16	6.4644E+16	1.000213456	0
226338	42148.97659	5324.617276	2170976	2170536	1.05329E+17	1.05286E+17	1.05308E+17	0.999797326	0
99543386	181750.0643	14503.67541	268786	268615	1.61455E+15	1.6125E+15	1.61352E+15	0.999363806	0
2073952	66552.41228	6590.044577	1416990	1416922	4.48717E+16	4.48674E+16	4.48695E+16	0.999952011	0
1871488	63098.55086	6469.463851	1476317	1476602	4.87077E+16	4.87265E+16	4.87171E+16	1.000193048	0
1952650	71909.26026	7784.757041	1152516	1152647	2.96847E+16	2.96914E+16	2.96881E+16	1.000113664	0
22242290	123255.2944	11417.36626	1039821	1039799	2.41633E+16	2.41623E+16	2.41628E+16	0.999978842	0
14305454	124387.9566	10867.94159	877955	877738	1.72259E+16	1.72174E+16	1.72217E+16	0.999752834	0
150546	41666.73555	5744.145137	2713704	2714070	1.64575E+17	1.64619E+17	1.64597E+17	1.000134871	1
439526	55399.61815	6468.007443	1708576	1708939	6.5239E+16	6.52667E+16	6.52529E+16	1.000212458	1
182942	40692.91662	5078.335575	2179908	2179468	1.06198E+17	1.06155E+17	1.06176E+17	0.999798157	1
34530158	164599.7777	11777.01337	279974	279803	1.75176E+15	1.74962E+15	1.75069E+15	0.999389228	1
1212510	63967.74379	6170.755731	1426407	1426339	4.54701E+16	4.54657E+16	4.54679E+16	0.999952328	1
1100764	60119.70896	6006.724822	1485846	1486131	4.93385E+16	4.93575E+16	4.9348E+16	1.00019181	1
932168	67637.87278	7029.536114	1161384	1161515	3.01433E+16	3.01501E+16	3.01467E+16	1.000112796	1
8672138	112655.1841	9630.699323	1050096	1050067	2.46432E+16	2.46418E+16	2.46425E+16	0.999972383	1
6792718	115653.0441	9532.736047	887732	887477	1.76117E+16	1.76016E+16	1.76067E+16	0.99971275	1
